941185502	20200817	202008	2020	2020.6219	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	030	030	03	1	4.0	2	1	2	0.80321285140562	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	United States	US	US		39.828175	-98.5795	US	20200817084500	https://www.moneycab.com/maerkte/aktien-asien-china-boersen-profitieren-von-geldpolitik-japan-schwaechelt/
941185503	20200817	202008	2020	2020.6219	CHN	CHINA	CHN								USA	UNITED STATES	USA								1	030	030	03	1	4.0	8	1	8	0.80321285140562	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20200817084500	https://www.moneycab.com/maerkte/aktien-asien-china-boersen-profitieren-von-geldpolitik-japan-schwaechelt/
941185504	20200817	202008	2020	2020.6219	CHNBUS	CHINESE	CHN					BUS			BUS	BANK						BUS			1	051	051	05	1	3.4	6	1	6	0.80321285140562	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20200817084500	https://www.moneycab.com/maerkte/aktien-asien-china-boersen-profitieren-von-geldpolitik-japan-schwaechelt/
941185505	20200817	202008	2020	2020.6219	CHNBUS	CHINESE	CHN					BUS			BUS	BANK						BUS			1	071	071	07	2	7.4	6	1	6	0.80321285140562	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20200817084500	https://www.moneycab.com/maerkte/aktien-asien-china-boersen-profitieren-von-geldpolitik-japan-schwaechelt/
941185506	20200817	202008	2020	2020.6219	CHNCVL	CHINESE	CHN					CVL			IDN	INDONESIA	IDN								1	110	110	11	3	-2.0	4	1	4	-3.6734693877551	4	Pasuruan, Jawa Timur, Indonesia	ID	ID08	18585	-7.6453	112.908	-2691566	4	Pasuruan, Jawa Timur, Indonesia	ID	ID08	18585	-7.6453	112.908	-2691566	4	Pasuruan, Jawa Timur, Indonesia	ID	ID08	18585	-7.6453	112.908	-2691566	20200817084500	https://www.merdeka.com/cek-fakta/cek-fakta-hoaks-ahmad-dhani-diusung-dalam-pilkada-kota-pasuruan.html
941185507	20200817	202008	2020	2020.6219	CHNGOV	CHINESE	CHN					GOV													1	030	030	03	1	4.0	2	1	2	-4.23452768729642	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20200817084500	https://br.sputniknews.com/sociedade/2020081615958178-nova-teoria-aponta-covid-19-pode-ter-surgido-em-2012/
941185508	20200817	202008	2020	2020.6219	CHNGOV	CHINESE	CHN					GOV			CHN	CHINESE	CHN								1	030	030	03	1	4.0	8	1	8	-4.23452768729642	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20200817084500	https://br.sputniknews.com/sociedade/2020081615958178-nova-teoria-aponta-covid-19-pode-ter-surgido-em-2012/
941185509	20200817	202008	2020	2020.6219	CHNGOV	CHINESE	CHN					GOV			CVL	CITIZEN						CVL			1	090	090	09	2	-2.0	8	1	8	-1.97628458498023	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20200817084500	https://www.tecnoandroid.it/2020/08/17/tiktok-applicazione-spiava-utenti-android-778311
941185510	20200817	202008	2020	2020.6219	CHNGOV	CHINESE	CHN					GOV			IDNGOV	INDONESIAN	IDN					GOV			1	051	051	05	1	3.4	10	1	10	3.1055900621118	1	China	CH	CH		35	105	CH	4	Widodo, Jawa Tengah, Indonesia	ID	ID07	18585	-7.32306	111.061	6388271	1	China	CH	CH		35	105	CH	20200817084500	http://italian.cri.cn/notizie/cina/3204/20200817/527368.html
941185511	20200817	202008	2020	2020.6219	CHNMIL	CHINESE	CHN					MIL													1	070	070	07	2	7.0	6	1	6	-1.81818181818182	1	Belarus	BO	BO		53	28	BO	0								1	Belarus	BO	BO		53	28	BO	20200817084500	http://russian.cri.cn/arder/movie/397/20200817/527222.html
941185512	20200817	202008	2020	2020.6219	CHNMIL	CHINESE	CHN					MIL													0	070	070	07	2	7.0	6	1	6	0	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20200817084500	https://365info.kz/2020/08/deputat-mazhilisa-obsudila-s-pedagogami-kostanaya-aktualnye-voprosy-obrazovaniya
941185513	20200817	202008	2020	2020.6219	CHNMIL	CHINESE	CHN					MIL													1	084	084	08	2	7.0	6	1	6	-3.30578512396695	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20200817084500	http://news.kmib.co.kr/article/view.asp?arcid=0014915831&code=61131111&sid1=int
941185514	20200817	202008	2020	2020.6219	CHNMIL	CHINESE	CHN					MIL													1	193	193	19	4	-10.0	6	1	6	-3.30578512396695	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20200817084500	http://news.kmib.co.kr/article/view.asp?arcid=0014915831&code=61131111&sid1=int
941185515	20200817	202008	2020	2020.6219	CHR	CHRISTIANITY				CHR					REL	PRIEST									1	112	112	11	3	-2.0	10	1	10	-6.49350649350649	0								0								0								20200817084500	https://rancherita.com.mx/noticias/detalles/89259/se-hara-cargo-de-los-orfanatos-del-padre-carlos-el-padre-arturo-valadez.html
941185516	20200817	202008	2020	2020.6219	COL	COLOMBIA	COL																		0	111	111	11	3	-2.0	4	1	4	-1.17548278757347	4	Uribe Uribe, Santander, Colombia	CO	CO26	14271	7.24611	-73.3544	4137	0								4	Uribe Uribe, Santander, Colombia	CO	CO26	14271	7.24611	-73.3544	4137	20200817084500	https://www.dw.com/es/%C3%A1lvaro-uribe-sobre-su-detenci%C3%B3n-siento-que-estoy-secuestrado/a-54592055
941185517	20200817	202008	2020	2020.6219	COL	COLOMBIA	COL								idgGOV	INDIGENOUS			idg			GOV			0	040	040	04	1	1.0	1	1	1	-1.17548278757347	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	4	Bogota, Cundinamarca, Colombia	CO	CO33	18585	4.6	-74.0833	-578472	20200817084500	https://www.dw.com/es/%C3%A1lvaro-uribe-sobre-su-detenci%C3%B3n-siento-que-estoy-secuestrado/a-54592055
941185518	20200817	202008	2020	2020.6219	COL	COLOMBIA	COL								idgGOV	INDIGENOUS			idg			GOV			0	040	040	04	1	1.0	5	1	5	-1.17548278757347	4	Jagual, Cundinamarca, Colombia	CO	CO33	13914	4.71667	-74.4833	-586833	4	Jagual, Cundinamarca, Colombia	CO	CO33	13914	4.71667	-74.4833	-586833	4	Jagual, Cundinamarca, Colombia	CO	CO33	13914	4.71667	-74.4833	-586833	20200817084500	https://www.dw.com/es/%C3%A1lvaro-uribe-sobre-su-detenci%C3%B3n-siento-que-estoy-secuestrado/a-54592055
941185519	20200817	202008	2020	2020.6219	COP	POLICE						COP													1	010	010	01	1	0.0	10	1	10	-9.19220055710306	5	East Java, Jawa Timur, Indonesia	ID	ID08	18585	-7.7394	112.51	-2679925	0								5	East Java, Jawa Timur, Indonesia	ID	ID08	18585	-7.7394	112.51	-2679925	20200817084500	https://www.merdeka.com/peristiwa/kereta-tabrak-mobil-di-perlintasan-tanpa-palang-pintu-kediri-3-orang-meninggal-dunia.html
941185520	20200817	202008	2020	2020.6219	COP	POLICE						COP													1	012	012	01	1	-0.4	10	1	10	-6.7193675889328	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20200817084500	https://www.naidunia.com/madhya-pradesh/gwalior-gwalior-news-teenager-missing-four-years-ago-return-home-in-lockdown-6164724
941185521	20200817	202008	2020	2020.6219	COP	DEPUTY						COP													1	040	040	04	1	1.0	10	1	10	0	1	Belarus	BO	BO		53	28	BO	0								1	Belarus	BO	BO		53	28	BO	20200817084500	https://365info.kz/2020/08/deputat-mazhilisa-obsudila-s-pedagogami-kostanaya-aktualnye-voprosy-obrazovaniya
941185522	20200817	202008	2020	2020.6219	COP	DEPUTY						COP													0	0833	083	08	2	5.0	6	1	6	0.25951557093426	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20200817084500	https://oglobo.globo.com/mundo/trump-mobiliza-filha-nora-para-reconquistar-donas-de-casa-dos-eua-recuperar-apoio-nos-suburbios-24589954
941185523	20200817	202008	2020	2020.6219	COP	DEPUTY						COP													0	0833	083	08	2	5.0	4	1	4	0.25951557093426	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20200817084500	https://oglobo.globo.com/mundo/trump-mobiliza-filha-nora-para-reconquistar-donas-de-casa-dos-eua-recuperar-apoio-nos-suburbios-24589954
941185524	20200817	202008	2020	2020.6219	COP	POLICE						COP													1	090	090	09	2	-2.0	10	1	10	-5.31914893617021	4	Amerika, Sachsen, Germany	GM	GM13	16563	50.7	12.5167	-1740006	0								4	Amerika, Sachsen, Germany	GM	GM13	16563	50.7	12.5167	-1740006	20200817084500	https://5minutes.rtl.lu/actu/monde/a/1565997.html
941185525	20200817	202008	2020	2020.6219	COP	POLICE						COP													1	090	090	09	2	-2.0	10	1	10	-6.7193675889328	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20200817084500	https://www.naidunia.com/madhya-pradesh/gwalior-gwalior-news-teenager-missing-four-years-ago-return-home-in-lockdown-6164724
941185526	20200817	202008	2020	2020.6219	COP	DEPUTIES						COP													0	100	100	10	3	-5.0	10	1	10	-0.85227272727273	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20200817084500	https://rueconomics.ru/459625-v-gosdume-soobshili-o-reshenii-po-vyplatam-na-detei
941185527	20200817	202008	2020	2020.6219	COP	POLICE						COP													1	112	112	11	3	-2.0	8	1	8	-7.81671159029649	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20200817084500	http://news.kmib.co.kr/article/view.asp?arcid=0014915866&code=61121111&sid1=soc
941185528	20200817	202008	2020	2020.6219	COP	POLICE						COP													1	112	112	11	3	-2.0	2	1	2	-7.81671159029649	4	Kim Dong, Soul-t'ukpyolsi, South Korea	KS	KS11	24980	37.6731	126.731	6335376	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20200817084500	http://news.kmib.co.kr/article/view.asp?arcid=0014915866&code=61121111&sid1=soc
941185529	20200817	202008	2020	2020.6219	COP	POLICE						COP													1	120	120	12	3	-4.0	10	1	10	-6.38297872340426	4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	0								4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	20200817084500	https://www.nezavisne.com/novosti/hronika/U-ugostiteljskom-objektu-pronadjena-marihuana/616368
941185530	20200817	202008	2020	2020.6219	COP	LAW ENFORCEMENT AUTHORITIES						COP													0	145	145	14	3	-7.5	10	1	10	-3.10421286031042	4	Krai, Brestskaya Voblasts', Belarus	BO	BO01	39910	52.4965	26.0071	-1944777	0								4	Krai, Brestskaya Voblasts', Belarus	BO	BO01	39910	52.4965	26.0071	-1944777	20200817084500	https://pda.krsk.kp.ru/daily/217170/4271303/
941185531	20200817	202008	2020	2020.6219	COP	LAW ENFORCEMENT AUTHORITIES						COP													1	145	145	14	3	-7.5	10	1	10	-0.4524886877828	4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	37206	43.25	76.95	-2334069	0								4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	37206	43.25	76.95	-2334069	20200817084500	https://www.kommersant.ru/doc/4457941
941185532	20200817	202008	2020	2020.6219	COP	PRISON						COP													1	173	173	17	4	-5.0	10	1	10	-2.73405136702569	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	0								4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	20200817084500	https://www.heise.de/tp/features/Nordostsyrien-Ist-die-demokratische-Selbstverwaltung-Vasall-der-USA-4872002.html
941185533	20200817	202008	2020	2020.6219	COP	POLICE						COP													1	190	190	19	4	-10.0	10	1	10	-6.38297872340426	4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	0								4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	20200817084500	https://www.nezavisne.com/novosti/hronika/U-ugostiteljskom-objektu-pronadjena-marihuana/616368
941185534	20200817	202008	2020	2020.6219	COP	POLICE						COP													0	193	193	19	4	-10.0	10	1	10	-9.06567992599447	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20200817084500	https://www.ynet.co.il/article/SklDViDzP
941185535	20200817	202008	2020	2020.6219	COP	POLICE						COP			GOV	PRESIDENT						GOV			1	190	190	19	4	-10.0	10	1	10	-3.92156862745098	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20200817084500	https://www.diariojaen.es/internacional/el-gobierno-bielorruso-niega-que-la-policia-empleara-armas-de-fuego-CH7393051
941185536	20200817	202008	2020	2020.6219	COP	POLICE						COP			JUD	PUBLIC PROSECUTOR						JUD			1	040	040	04	1	1.0	10	1	10	-5.97609561752988	0								0								0								20200817084500	https://www.sudinfo.be/id237233/article/2020-08-17/enquete-ouverte-sur-un-groupe-reunissant-plus-de-600-membres-les-individus
941185537	20200817	202008	2020	2020.6219	COP	POLICE						COP			JUD	PUBLIC PROSECUTOR						JUD			1	090	090	09	2	-2.0	10	1	10	-5.97609561752988	0								0								0								20200817084500	https://www.sudinfo.be/id237233/article/2020-08-17/enquete-ouverte-sur-un-groupe-reunissant-plus-de-600-membres-les-individus
941185538	20200817	202008	2020	2020.6219	COP	SECURITY OFFICIAL						COP			OPP	THE OPPOSITION						OPP			1	020	020	02	1	3.0	10	1	10	-1.171875	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20200817084500	https://vz.ru/news/2020/8/17/1055390.html
941185539	20200817	202008	2020	2020.6219	COP	POLICE						COP			RUS	RUSSIA	RUS								0	100	100	10	3	-5.0	10	1	10	-0.79840319361277	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20200817084500	https://inosmi.ru/politic/20200817/247939003.html
941185540	20200817	202008	2020	2020.6219	COP	POLICE FORCE						COP			UAF	TERRORIST						UAF			1	173	173	17	4	-5.0	10	1	10	-6.993006993007	4	Tarragona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25809	41.1167	1.25	-403902	4	Tarragona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25809	41.1167	1.25	-403902	4	Tarragona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25809	41.1167	1.25	-403902	20200817084500	https://www.diariodeburgos.es/Noticia/ZD2F7DE6F-EE51-C323-E93EA96003114C89/202008/Escondidos-por-toda-Espana
941185541	20200817	202008	2020	2020.6219	COPGOV	DEPUTY						COP	GOV		GOV	MINIST						GOV			1	020	020	02	1	3.0	8	1	8	-2.76073619631902	4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	20200817084500	https://www.nezavisne.com/novosti/gradovi/Asfaltirana-Brcanska-ulica-u-naselju-Koviljuse/616352
941185542	20200817	202008	2020	2020.6219	COPGOV	DEPUTY						COP	GOV		GOV	MINIST						GOV			1	020	020	02	1	3.0	1	1	1	-2.76073619631902	4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	4	Koviljuse, Republika Srpska, Bosnia-Herzegovina	BK	BK02	47648	44.7712	19.1868	278039	20200817084500	https://www.nezavisne.com/novosti/gradovi/Asfaltirana-Brcanska-ulica-u-naselju-Koviljuse/616352
941185543	20200817	202008	2020	2020.6219	COPGOV	DEPUTY						COP	GOV		GOV	MINIST						GOV			1	020	020	02	1	3.0	1	1	1	-2.76073619631902	4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	4	Koviljuse, Republika Srpska, Bosnia-Herzegovina	BK	BK02	47648	44.7712	19.1868	278039	4	Koviljuse, Republika Srpska, Bosnia-Herzegovina	BK	BK02	47648	44.7712	19.1868	278039	20200817084500	https://www.nezavisne.com/novosti/gradovi/Asfaltirana-Brcanska-ulica-u-naselju-Koviljuse/616352
941185544	20200817	202008	2020	2020.6219	CRM	THIEF						CRM													1	0333	033	03	1	5.2	10	1	10	-8.8235294117647	0								0								0								20200817084500	https://365info.kz/2020/08/zhitel-shardary-obokral-bolnitsu-chtoby-kupit-produktov
941185545	20200817	202008	2020	2020.6219	CRM	CRIMINAL						CRM													1	061	061	06	2	6.4	10	1	10	0	1	Turkey	TU	TU		39.059012	34.911546	TU	0								1	Turkey	TU	TU		39.059012	34.911546	TU	20200817084500	https://www.yeniakit.com.tr/haber/ikinci-elde-guvenli-satis-donemi-1362069.html
941185546	20200817	202008	2020	2020.6219	CRM	THIEF						CRM													1	0874	087	08	2	10.0	10	1	10	-8.8235294117647	0								0								0								20200817084500	https://365info.kz/2020/08/zhitel-shardary-obokral-bolnitsu-chtoby-kupit-produktov
941185547	20200817	202008	2020	2020.6219	CRM	CARTEL						CRM													1	090	090	09	2	-2.0	10	1	10	-1.99004975124378	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20200817084500	https://www.diepresse.com/5853810/kartellamt-untersucht-amazon-praktiken-wahrend-pandemie
941185548	20200817	202008	2020	2020.6219	CRM	CRIMINAL						CRM													0	114	114	11	3	-2.0	10	1	10	-5.21172638436482	0								0								0								20200817084500	https://www.ellitoral.com.ar/corrientes/2020-8-17-1-0-0-aprehendieron-a-un-menor-que-asalto-a-una-mujer-armado-con-una-pistola
941185549	20200817	202008	2020	2020.6219	CRM	DEALER						CRM													1	190	190	19	4	-10.0	10	1	10	-1.19047619047619	1	Angola	AO	AO		-12.5	18.5	AO	0								1	Angola	AO	AO		-12.5	18.5	AO	20200817084500	https://www.noticiasaominuto.com/tech/1565598/santana-e-o-primeiro-filme-angolano-a-chegar-a-netflix
941185550	20200817	202008	2020	2020.6219	CRM	PIRATE						CRM			GOV	MINIST						GOV			0	090	090	09	2	-2.0	10	1	10	-6.56167979002625	1	Luxembourg	LU	LU		49.75	6.166667	LU	1	Luxembourg	LU	LU		49.75	6.166667	LU	1	Luxembourg	LU	LU		49.75	6.166667	LU	20200817084500	https://5minutes.rtl.lu/actu/luxembourg/a/1566050.html
941185551	20200817	202008	2020	2020.6219	CVL	CITIZEN						CVL													1	010	010	01	1	0.0	10	1	10	3.94736842105263	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20200817084500	https://www.nayaindia.com/entertainment/bhumi-pednekar-urges-to-bring-eco-friendly-ganpati-idol-103924.html
941185552	20200817	202008	2020	2020.6219	CVL	SCIENTIST						CVL													0	012	012	01	1	-0.4	10	1	10	0.24213075060533	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20200817084500	http://newslab.ru/news/986725
941185553	20200817	202008	2020	2020.6219	CVL	CITIZEN						CVL													0	020	020	02	1	3.0	10	1	10	-1.61290322580645	4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	37206	43.25	76.95	-2334069	0								4	Almaty, Almaty Qalasy, Kazakhstan	KZ	KZ02	37206	43.25	76.95	-2334069	20200817084500	https://vz.ru/news/2020/8/17/1055397.html
941185554	20200817	202008	2020	2020.6219	CVL	RESIDENTS						CVL													1	020	020	02	1	3.0	10	1	10	3.90625	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	0								4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	20200817084500	https://jabar.tribunnews.com/2020/08/17/begini-suasana-upacara-hut-ke-75-ri-di-balai-kota-bandung-hanya-diikuti-20-orang
941185555	20200817	202008	2020	2020.6219	CVL	TOURIST						CVL													1	030	030	03	1	4.0	2	1	2	-5.43478260869566	1	Algeria	AG	AG		28	3	AG	0								1	United States	US	US		39.828175	-98.5795	US	20200817084500	https://www.francetvinfo.fr/live/message/5f3/a3e/848/256/bff/1af/527/98f.html
941185556	20200817	202008	2020	2020.6219	CVL	TOURIST						CVL													1	030	030	03	1	4.0	8	1	8	-5.43478260869566	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20200817084500	https://www.francetvinfo.fr/live/message/5f3/a3e/848/256/bff/1af/527/98f.html
941185557	20200817	202008	2020	2020.6219	CVL	RESIDENTS						CVL													1	036	036	03	1	4.0	10	1	10	-1.20068610634648	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20200817084500	https://fedpress.ru/news/48/society/2559236
941185558	20200817	202008	2020	2020.6219	CVL	TRAVELLER						CVL													1	042	042	04	1	1.9	10	1	10	0	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	0								4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20200817084500	https://5minutes.rtl.lu/actu/luxembourg/a/1566036.html
941185559	20200817	202008	2020	2020.6219	CVL	RESIDENTS						CVL													1	051	051	05	1	3.4	10	1	10	6.28571428571429	4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	0								4	Bandung, Jawa Barat, Indonesia	ID	ID30	18585	-6.90389	107.619	-2671576	20200817084500	https://www.merdeka.com/peristiwa/wali-kota-minta-warga-bandung-patuhi-protokol-kesehatan-dalam-lomba-hut-ri.html
941185560	20200817	202008	2020	2020.6219	CVL	NATIVE PEOPLE						CVL													1	111	111	11	3	-2.0	10	1	10	3.20855614973262	1	South Africa	SF	SF		-30	26	SF	0								1	South Africa	SF	SF		-30	26	SF	20200817084500	http://www.sonin.mn/news/culture/113650
941185561	20200817	202008	2020	2020.6219	CVL	CIVILIAN						CVL			BUS	INVESTOR						BUS			1	036	036	03	1	4.0	10	1	10	-1.20845921450151	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20200817084500	https://www.noticiasaominuto.com/mundo/1565581/brasil-arrisca-perder-capital-estrangeiro-se-politica-ambiental-nao-mudar
941185562	20200817	202008	2020	2020.6219	CVL	VILLAGE						CVL			CRM	GANG						CRM			0	1821	182	18	4	-9.0	10	1	10	-8.36501901140684	4	Narayanganj, Dhaka, Bangladesh	BG	BG81	5788	23.6233	90.5011	-2737880	4	Narayanganj, Dhaka, Bangladesh	BG	BG81	5788	23.6233	90.5011	-2737880	4	Narayanganj, Dhaka, Bangladesh	BG	BG81	5788	23.6233	90.5011	-2737880	20200817084500	https://www.banglanews24.com/national/news/bd/806304.details
941185563	20200817	202008	2020	2020.6219	CVL	RESIDENTS						CVL			EDU	STUDENT						EDU			1	060	060	06	2	6.0	10	1	10	-0.66666666666666	4	Sadu, Indonesia (general), Indonesia	ID	ID00	18585	-3.36667	103.317	-2694587	4	Sadu, Indonesia (general), Indonesia	ID	ID00	18585	-3.36667	103.317	-2694587	4	Sadu, Indonesia (general), Indonesia	ID	ID00	18585	-3.36667	103.317	-2694587	20200817084500	https://www.pikiran-rakyat.com/bandung-raya/pr-01673314/bendera-sepanjang-100-meter-dibentangkan-di-eks-jembatan-ka-sadu-soreang-bandung
941185564	20200817	202008	2020	2020.6219	CVL	MIGRANT						CVL			GBR	GREAT BRITAIN	GBR								1	192	192	19	4	-9.5	10	1	10	-7.95454545454543	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20200817084500	https://www.prvnizpravy.cz/zpravy/zpravy/migranti-se-stehuji-do-britanie-francie-je-pro-ne-rasistickou-zemi/
941185565	20200817	202008	2020	2020.6219	CVL	POPULATION						CVL			GOV	PRESIDENT						GOV			1	036	036	03	1	4.0	10	1	10	2.7972027972028	0								0								0								20200817084500	https://rancherita.com.mx/noticias/detalles/89258/no-habra-riesgos-para-acudir-a-votar-tomaremos-todas-las-medidas-de-proteccion-asegura-el-iec.html
941185566	20200817	202008	2020	2020.6219	CVL	MIGRANT						CVL			GOV	KINGDOM						GOV			1	192	192	19	4	-9.5	10	1	10	-7.95454545454543	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20200817084500	https://www.prvnizpravy.cz/zpravy/zpravy/migranti-se-stehuji-do-britanie-francie-je-pro-ne-rasistickou-zemi/
941185567	20200817	202008	2020	2020.6219	CVL	MIGRANT						CVL			GOV	KINGDOM						GOV			1	192	192	19	4	-9.5	4	1	4	-7.95454545454543	1	United Kingdom	UK	UK		54	-4	UK	1	France	FR	FR		46	2	FR	1	United Kingdom	UK	UK		54	-4	UK	20200817084500	https://www.prvnizpravy.cz/zpravy/zpravy/migranti-se-stehuji-do-britanie-francie-je-pro-ne-rasistickou-zemi/
941185568	20200817	202008	2020	2020.6219	CVL	MIGRANT						CVL			GOV	KINGDOM						GOV			1	192	192	19	4	-9.5	6	1	6	-7.95454545454543	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20200817084500	https://www.prvnizpravy.cz/zpravy/zpravy/migranti-se-stehuji-do-britanie-francie-je-pro-ne-rasistickou-zemi/
